"","ppid_trialn","pNum","radius","startingpos","rt","steering_rate","SWA","DiffYawRate_seconds","rotatedX","rotatedZ","frame","X","steeringbias","peak.sr","peak.swa","radius_scaled","startingpos_scaled"
"2798","59_1_2000_8",1,2000,8,0.383333333333333,0.0234965035011655,0,0.00913752906526805,3.13720621055724e-05,10.9340785216896,23,2798,0.0239463617045584,0.229300706053613,1.61999993,1.23214080623085,1.21256162207486
"2799","59_10_1000_0",10,1000,0,0.0166666666666667,0.0415385175734271,0,0.0161538679720282,0,0,1,2799,0,0.253426600188811,4.590000082,-1.22971533220284,-1.23182774516642
"2800","59_10_1500_4",10,1500,4,0.383333333333333,0.0329371015268065,-0.090000182,0.0128088728414918,-0.000287257870347557,6.93323108885966,23,2800,0.0132815873970412,2.01251738151282,14.67000039,0.0012127370140067,-0.00963306154577855
"2801","59_10_2000_4",10,2000,4,0.916666666666667,0.0211888400839161,0,0.00824010448018648,0.000131049916378245,11.1988280369119,55,2801,0.0254782240232003,0.169510520331002,1.979999989,1.23214080623085,-0.00963306154577855
"2802","59_10_2000_8",10,2000,8,0.533333333333333,0.0341958736083916,-7.380000204,0.0132983952750583,-0.00915546191230865,12.1271746918265,32,2802,0.0222508371939943,1.25370620922145,32.84999818,1.23214080623085,1.21256162207486
"2803","59_11_1000_0",11,1000,0,0.966666666666667,0.0549650311748252,0.089999994,0.0213752899324009,-0.000171600667066674,7.60198075400732,58,2803,0.0268657041506634,0.366503581172494,3.330000064,-1.22971533220284,-1.23182774516642
"2804","59_11_1000_4",11,1000,4,0.533333333333333,0.0281118935244755,0,0.010932403032634,-0.000131456299788502,8.13313313630325,32,2804,0.0307432867808154,0.222377635454545,2.519999743,-1.22971533220284,-0.00963306154577855
"2805","59_11_2000_0",11,2000,0,1.33333333333333,0.0237063417482517,0,0.00921913292074592,-2.23302630888433e-05,10.5344152210278,80,2805,0.0221006120168164,0.247342642692308,2.340000048,1.23214080623085,-1.23182774516642
"2806","59_11_2000_8",11,2000,8,0.666666666666667,0.0216084228298368,0,0.00840327558275057,6.89944730993819e-05,13.1988953642736,40,2806,0.0351439425910479,0.318461525706294,3.420000225,1.23214080623085,1.21256162207486
"2807","59_12_1000_4",12,1000,4,0.55,0.0232867347692308,0,0.00905595226573426,1.19333962617096e-05,8.26113087370995,33,2807,0.0322541186183217,0.389160727543124,5.040000156,-1.22971533220284,-0.00963306154577855
"2808","59_12_1000_8",12,1000,8,0.516666666666667,0.0356643751491841,0,0.0138694792004662,-0.000345532439460561,11.9985297515949,31,2808,0.0681486100324485,0.336083915820513,4.680000097,-1.22971533220284,1.21256162207486
"2809","59_12_1500_0",12,1500,0,1.08333333333333,0.0300000147109557,-0.090000015,0.0116666724358974,-0.00159506917014696,8.53238981210225,65,2809,0.0194949824360759,0.467832164925408,4.769999944,0.0012127370140067,-1.23182774516642
"2810","59_12_2000_4",12,2000,4,0.4,0.0226573237016316,0,0.00881118157808856,-0.000101708839822301,7.06691832828086,24,2810,0.00995906345670222,0.560139854972028,4.680000138,1.23214080623085,-0.00963306154577855
"2811","59_2_1000_0",2,1000,0,0.0166666666666667,0.0352447047272714,0.090000015,0.0137062739020974,0,0,1,2811,0,0.138881118002331,2.69999994,-1.22971533220284,-1.23182774516642
"2812","59_2_1000_4",2,1000,4,0.65,0.0205594091328671,0.089999847,0.00799532586013986,3.09447570290278e-05,9.06116524734968,39,2812,0.0388423586002684,0.116223754261072,2.520000078,-1.22971533220284,-0.00963306154577855
"2813","59_2_1000_8",2,1000,8,0.483333333333333,0.0268531513286713,0,0.0104428921305361,-7.27814964450735e-05,11.7337662620626,29,2813,0.0653488189265658,0.215244753780886,2.519999994,-1.22971533220284,1.21256162207486
"2814","59_2_1500_0",2,1500,0,0.683333333333333,0.0251748158391608,0,0.00979020613986013,-6.79960629490495e-06,5.33199889647764,41,2814,0.0077606099995561,0.112237762412587,1.889999975,0.0012127370140067,-1.23182774516642
"2815","59_2_2000_0",2,2000,0,1.5,0.0297901935058275,0.269999877,0.0115850753682984,0.000371186381561195,11.8669026820884,90,2815,0.028615434657908,0.0547552556317016,1.080000177,1.23214080623085,-1.23182774516642
"2816","59_2_2000_4",2,2000,4,0.65,0.0375524437226107,0,0.0146037281212121,2.51037939967835e-05,9.06566907748516,39,2816,0.0166831148345703,0.147692306645688,2.070000004,1.23214080623085,-0.00963306154577855
"2817","59_3_1000_0",3,1000,0,0.45,0.0299999818741259,0,0.0116666595454545,1.29129739094291e-05,3.46664492816445,27,2817,0.0053710108637365,1.42258741324709,12.41999969,-1.22971533220284,-1.23182774516642
"2818","59_3_1500_0",3,1500,0,2.43333333333333,0.0228671436247086,0.089999931,0.00889277808391608,0.000512834392013994,19.3336148197834,146,2818,0.119125335320588,0.734475518167832,6.030000066,0.0012127370140067,-1.23182774516642
"2819","59_3_1500_4",3,1500,4,1.7,0.0421677801048951,0.090000182,0.0163985811258741,6.91230841056711e-05,17.466812848687,102,2819,0.0959144045843967,0.277132847365967,3.510000408,0.0012127370140067,-0.00963306154577855
"2820","59_3_1500_8",3,1500,8,1.55,0.0228671072867133,-0.719999783,0.00889276403263403,-0.031928061980401,20.2667637782684,93,2820,0.0988560139952511,0.615314681177156,8.910000287,0.0012127370140067,1.21256162207486
"2821","59_3_2000_0",3,2000,0,0.15,0.0402797347599067,0.090000182,0.0156643411981352,-1.10110453191425e-06,1.06774739227756,9,2821,0.00203966343327257,0.615944057552448,4.770000111,1.23214080623085,-1.23182774516642
"2822","59_4_1000_8",4,1000,8,0.7,0.0304195854708624,-0.090000015,0.0118298387342657,-8.83762020784801e-05,13.4668189522756,42,2822,0.086653772112312,0.839999969177156,10.88999977,-1.22971533220284,1.21256162207486
"2823","59_4_1500_0",4,1500,0,1.03333333333333,0.0646153976153845,0.18000003,0.025128210018648,0.00135008757235067,8.13267528374074,62,2823,0.0203957446064832,0.751888135114219,9.900000282,0.0012127370140067,-1.23182774516642
"2824","59_4_1500_8",4,1500,8,0.566666666666667,0.0352447516806527,0,0.0137062923216783,9.75825153293197e-07,12.4002807980274,34,2824,0.046300416640315,0.719790204948718,9.989999793,0.0012127370140067,1.21256162207486
"2825","59_4_2000_0",4,2000,0,0.916666666666667,0.0375524363799534,0,0.0146037252890443,-0.0001318980283736,7.20018110266348,55,2825,0.0102607825240046,0.359580420878788,4.680000097,1.23214080623085,-1.23182774516642
"2826","59_4_2000_8",4,2000,8,0.516666666666667,0.0436363122331002,0,0.0169696769370629,-2.76721256707857e-05,11.999890643766,31,2826,0.0288911276819607,0.506643320482517,7.109999657,1.23214080623085,1.21256162207486
"2827","59_5_1000_0",5,1000,0,1.78333333333333,0.0281119122750583,0.089999847,0.0109324101655012,0.00384426501166413,14.1330313372854,107,2827,0.0995577947236497,0.320559436039627,4.949999889,-1.22971533220284,-1.23182774516642
"2828","59_5_1000_8",5,1000,8,0.633333333333333,0.0652447623939393,0,0.0253729631025641,-0.000185870501640817,12.9319527726656,38,2828,0.0796698934731233,0.960209803328671,12.96000011,-1.22971533220284,1.21256162207486
"2829","59_5_1500_4",5,1500,4,0.783333333333333,0.0304195584498834,0,0.0118298283053613,0.000202919253252665,10.1323483873537,47,2829,0.0305079614087394,0.652447533487179,10.80000043,0.0012127370140067,-0.00963306154577855
"2830","59_6_1000_0",6,1000,0,0.833333333333333,0.0205594056293706,-0.18000003,0.00799532449650349,-0.00252940296507664,6.53416983594254,50,2830,0.0173043140967916,0.08832170497669,2.969999984,-1.22971533220284,-1.23182774516642
"2831","59_6_1000_8",6,1000,8,0.35,0.0224475698065268,0,0.00872961048717947,-6.96365825699763e-05,10.666157979267,21,2831,0.0537173442701639,0.334615418829837,5.129999667,-1.22971533220284,1.21256162207486
"2832","59_6_1500_4",6,1500,4,0.433333333333333,0.0272727551538461,0,0.0106060714125874,-0.000217502125162472,7.33333438443161,26,2832,0.0150806722833198,0.14223776211655,2.340000132,0.0012127370140067,-0.00963306154577855
"2833","59_6_2000_4",6,2000,4,0.05,0.0243357135477858,0,0.00946388866200477,2.02806968904595e-05,4.26641771303941,3,2833,0.00494485353715004,0.127762234067599,1.440000236,1.23214080623085,-0.00963306154577855
"2834","59_6_2000_8",6,2000,8,0.95,0.0356643392284382,0,0.0138694652354312,-0.000198907056891073,15.4676541938986,57,2834,0.0476547920246618,0.0958741045268065,1.800000295,1.23214080623085,1.21256162207486
"2835","59_7_1000_8",7,1000,8,0.433333333333333,0.0411188902680652,0,0.0159906795431235,2.06290803324294e-05,11.3338927416293,26,2835,0.0609515883287767,0.231188822827506,4.500000046,-1.22971533220284,1.21256162207486
"2836","59_7_1500_8",7,1500,8,0.116666666666667,0.0237062976573427,0,0.0092191156969697,-1.60440445816229e-05,8.79982233532372,7,2836,0.0225044874616933,0.349930066358974,3.149999678,0.0012127370140067,1.21256162207486
"2837","59_7_2000_0",7,2000,0,0.716666666666667,0.0268531668997669,0,0.0104428981911422,-7.36350139387554e-05,5.60033296841751,43,2837,0.0065189951006857,0.215454531874126,2.160000019,1.23214080623085,-1.23182774516642
"2838","59_8_1000_0",8,1000,0,0.2,0.0211883133636364,0,0.00823989955477855,0.000103959417645738,1.46460659876744,12,2838,0.00175588575446659,0.265803993585082,3.329997361,-1.22971533220284,-1.23182774516642
"2839","59_8_1000_4",8,1000,4,0.65,0.0283217216993007,0,0.0110140028811189,4.87835280136295e-05,9.06687828020971,39,2839,0.0386041024702808,0.153356608715618,3.690000772,-1.22971533220284,-0.00963306154577855
"2840","59_8_1000_8",8,1000,8,1.11666666666667,0.0203495878508159,0.18000003,0.00791372845687645,6.91980886948773e-05,16.7993040527522,67,2840,0.1356888501404,0.279440563048951,6.390000209,-1.22971533220284,1.21256162207486
"2841","59_8_2000_4",8,2000,4,2.26666666666667,0.0268529386853147,0,0.0104428094172494,-1.29438796803161e-05,21.9941945469663,136,2841,0.0998120788147402,0.101328660944056,2.159999013,1.23214080623085,-0.00963306154577855
"2842","59_8_2000_8",8,2000,8,1.86666666666667,0.0335666891981352,0,0.0130537124848485,0.000232691131499152,22.7998486866371,112,2842,0.107573978467818,0.287832169480187,2.700000107,1.23214080623085,1.21256162207486
"2843","59_9_1000_8",9,1000,8,0.516666666666667,0.0299999818741259,0,0.0116666595454545,-7.56254138110091e-05,11.9998784625426,31,2843,0.0684240552953009,0.303356640100233,3.420000225,-1.22971533220284,1.21256162207486
"2844","59_9_2000_4",9,2000,4,0.116666666666667,0.0350349281421911,0.090000182,0.0136246942843823,1.77542341607273e-05,4.80735365704827,7,2844,0.00584656315298863,0.0971329186689977,1.080000177,1.23214080623085,-0.00963306154577855
"2845","6_1_1000_4",1,1000,4,0.516666666666667,0.0386013944568765,0.089999973,0.0150116533659674,1.26998469163198e-06,8.00127847419818,31,2845,0.0299258369571144,0.36734265825641,5.219999682,-1.22971533220284,-0.00963306154577855
"2846","6_1_1000_8",1,1000,8,0.55,0.0295804154055944,-0.809999965,0.0115034948391608,-0.00378424420770759,12.265449580759,33,2846,0.0678674245926472,0.798251740531469,6.119999997,-1.22971533220284,1.21256162207486
"2847","6_1_1500_0",1,1500,0,0.483333333333333,0.0211887815174825,0,0.00824008167132867,-3.38827254597884e-06,3.73373746170924,29,2847,0.00369540105050854,0.194265694202797,2.429999895,0.0012127370140067,-1.23182774516642
"2848","6_1_1500_4",1,1500,4,0.0333333333333333,0.0201398259020991,0.090000015,0.00783215440559487,-2.29084051845373e-07,4.13191936427511,2,2848,0.00458428278567566,0.544615442599068,4.859999958,0.0012127370140067,-0.00963306154577855
"2849","6_10_1000_0",10,1000,0,0.433333333333333,0.0629370677692307,0,0.0244755263519813,3.2392964215977e-06,3.33543651497242,26,2849,0.00569301617176313,0.463636373857809,5.940000094,-1.22971533220284,-1.23182774516642
"2850","6_10_1500_4",10,1500,4,0.0333333333333333,0.0226573323356663,0,0.00881118478321754,-1.06230536954695e-07,4.13873063343024,2,2850,0.0074404692094984,0.219020919470863,2.699999772,0.0012127370140067,-0.00963306154577855
"2851","6_10_2000_4",10,2000,4,0.0666666666666667,0.0239160817587413,0.089999994,0.00930069858158509,2.45798811839698e-06,4.39973263353968,4,2851,0.00624888114685592,0.64111887446387,12.42000005,1.23214080623085,-0.00963306154577855
"2852","6_11_1000_4",11,1000,4,0.466666666666667,0.0650349702820513,0.090000182,0.0252913772703963,1.08249752095446e-06,7.59755366146954,28,2852,0.0269333266820705,0.409300716643357,2.700000107,-1.22971533220284,-0.00963306154577855
"2853","6_11_1500_0",11,1500,0,0.65,0.0400699144708624,0,0.0155827444801864,-1.03645641050809e-05,5.06633384612232,39,2853,0.00692727977367658,0.825944075965035,5.759999938,0.0012127370140067,-1.23182774516642
"2854","6_11_2000_4",11,2000,4,0.483333333333333,0.0520279756130536,0,0.0202331016736597,5.02212634784227e-07,7.73393011427486,29,2854,0.011855888197648,0.522167833454545,3.329999959,1.23214080623085,-0.00963306154577855
"2855","6_12_1000_0",12,1000,0,0.0166666666666667,0.100699305454547,0.269999981,0.0391608411188816,0,0,1,2855,0,0.337762250200466,3.780000033,-1.22971533220284,-1.23182774516642
"2856","6_12_1500_0",12,1500,0,0.566666666666667,0.0520279806223776,0,0.0202331035198135,-1.62473367959493e-06,4.40031713607934,34,2856,0.00519830079773123,0.266013981990676,3.150000013,0.0012127370140067,-1.23182774516642
"2857","6_12_1500_8",12,1500,8,0.466666666666667,0.0742657112261071,0,0.0288811098974358,4.03847633667631e-07,11.5983771211062,28,2857,0.0402322403079867,1.01454545518415,10.52999955,0.0012127370140067,1.21256162207486
"2858","6_12_2000_4",12,2000,4,0.666666666666667,0.0285315200839161,0,0.0110955910769231,-3.88243116777875e-06,9.20253349323382,40,2858,0.0166353763451098,0.16636362732634,1.350000054,1.23214080623085,-0.00963306154577855
"2859","6_12_2000_8",12,2000,8,0.433333333333333,0.0234965073939394,0,0.00913753058041957,-1.12265517935306e-05,11.3334613229149,26,2859,0.0257610592520503,0.550909069575758,6.929999962,1.23214080623085,1.21256162207486
"2860","6_2_1000_0",2,1000,0,0.75,0.0331468491701631,0.089999931,0.0128904413869464,1.37808631534009e-06,5.86878498937905,45,2860,0.0160869670832124,0.179580417216783,1.800000044,-1.22971533220284,-1.23182774516642
"2861","6_2_1000_4",2,1000,4,0.866666666666667,0.0369230812937063,0.090000015,0.014358975967366,-3.95801399102891e-06,10.8017122814346,52,2861,0.0552343692523789,0.0908391526107226,1.979999989,-1.22971533220284,-0.00963306154577855
"2862","6_2_1000_8",2,1000,8,0.416666666666667,0.0234964988764568,0,0.00913752736130535,3.72416237842677e-06,11.1992351090066,25,2862,0.0594519669082905,0.367342672179487,4.500000109,-1.22971533220284,1.21256162207486
"2863","6_2_1500_4",2,1500,4,0.583333333333333,0.0274825085314685,0.090000015,0.0106876422960373,-2.79442693129628e-06,8.53390943582749,35,2863,0.0211306103345614,0.119370631177156,2.430000063,0.0012127370140067,-0.00963306154577855
"2864","6_2_2000_0",2,2000,0,0.7,0.0287412635104895,0,0.011177157990676,-3.88878395118919e-06,5.45948688606351,42,2864,0.0118693196668943,0.151678316701632,1.890000058,1.23214080623085,-1.23182774516642
"2865","6_2_2000_4",2,2000,4,0.7,0.0205594422051282,0,0.0079953385128205,-7.98359887488331e-06,9.46533675337286,42,2865,0.0182121406026346,0.259930070794872,2.070000004,1.23214080623085,-0.00963306154577855
"2866","6_2_2000_8",2,2000,8,0.416666666666667,0.0255944098391608,0,0.00995338155710956,-6.07896799176277e-06,11.1992802639262,25,2866,0.0252684354778424,0.19153843283683,2.339999881,1.23214080623085,1.21256162207486
"2867","6_3_1000_4",3,1000,4,0.5,0.0448951357715618,-0.540000089,0.0174592193613054,-0.00319505209715815,7.86510119818506,30,2867,0.0256580314208403,0.303356649596737,5.039999988,-1.22971533220284,-0.00963306154577855
"2868","6_3_1500_8",3,1500,8,0.433333333333333,0.0270629298881118,-0.179999946,0.0105244726526806,-0.000244793363518847,11.326289037577,26,2868,0.0385802458350262,0.45503490586014,7.560000233,0.0012127370140067,1.21256162207486
"2869","6_3_2000_4",3,2000,4,2.03333333333333,0.0404895065198135,0.089999973,0.0157459192447552,7.27838637998302e-07,20.1338797288362,122,2869,0.0824387532141173,0.79972029918648,6.120000081,1.23214080623085,-0.00963306154577855
"2870","6_3_2000_8",3,2000,8,0.5,0.033986010006993,0.090000015,0.0132167817296037,-2.78152689953126e-06,11.8666061421383,30,2870,0.0282760299886817,0.338811191610723,4.679999929,1.23214080623085,1.21256162207486
"2871","6_4_1000_4",4,1000,4,0.616666666666667,0.0490908906037296,0,0.0190909019090909,1.76913550875568e-06,8.80158149654289,37,2871,0.0363331494916433,0.692727251088578,8.909999616,-1.22971533220284,-0.00963306154577855
"2872","6_4_1000_8",4,1000,8,0.516666666666667,0.0228671235407925,0,0.00889277024475523,-5.03545666608041e-07,11.9999499600751,31,2872,0.0685002045199835,0.706993021734266,11.34000052,-1.22971533220284,1.21256162207486
"2873","6_4_1500_4",4,1500,4,0.65,0.0333566257925408,0,0.0129720210769231,-1.75251192940928e-06,9.06670681208328,39,2873,0.0239868985566512,0.54377621462704,7.65000008,0.0012127370140067,-0.00963306154577855
"2874","6_4_1500_8",4,1500,8,0.533333333333333,0.0268531513286713,0,0.0104428921305361,-8.03654842063128e-07,12.1322085060256,32,2874,0.0442152116575116,1.01076919538462,12.8700001,0.0012127370140067,1.21256162207486
"2875","6_4_2000_0",4,2000,0,0.55,0.0272727317156177,0,0.0106060623216783,-8.7445965815669e-07,4.26601815348213,33,2875,0.00523211245888292,0.276923078871795,3.150000013,1.23214080623085,-1.23182774516642
"2876","6_4_2000_8",4,2000,8,0.7,0.0297902096456876,0,0.0115850814522144,-7.52751612292935e-08,13.4662891932243,42,2876,0.0364132304621788,0.357062926475525,5.670000091,1.23214080623085,1.21256162207486
"2877","6_5_1000_4",5,1000,4,1.2,0.0281119122400932,0,0.0109324103053613,1.09079947355761e-05,13.4655096009755,72,2877,0.0867405460807173,0.588041988682984,11.06999997,-1.22971533220284,-0.00963306154577855
"2878","6_5_1500_0",5,1500,0,1.73333333333333,0.0318881153636363,-0.360000059,0.0124009338158508,-0.009729668158516,13.730173612877,104,2878,0.0477710927738073,0.590769315051282,9.720000252,0.0012127370140067,-1.23182774516642
"2879","6_5_1500_4",5,1500,4,0.766666666666667,0.0329370587832167,0,0.0128088562517482,1.36982616802395e-05,10.0002901632969,46,2879,0.0295044177151453,0.62790213467366,7.560000066,0.0012127370140067,-0.00963306154577855
"2880","6_5_2000_4",5,2000,4,1.05,0.0375524284405594,-0.900000148,0.0146037220769231,-0.00323953749473338,12.2693340173252,63,2880,0.0268115496006717,0.45461531725641,6.479999763,1.23214080623085,-0.00963306154577855
"2881","6_5_2000_8",5,2000,8,1.01666666666667,0.0211888147016317,0,0.00824009447086246,-1.27020874811645e-05,16.0003357222018,61,2881,0.0512600031469438,0.820069997573426,9.000000302,1.23214080623085,1.21256162207486
"2882","6_6_1000_0",6,1000,0,0.766666666666667,0.0316783468764568,0,0.012319357060606,1.19669743958717e-05,5.99951212892168,46,2882,0.0165917147258071,0.21944053327972,2.699999772,-1.22971533220284,-1.23182774516642
"2883","6_6_1000_4",6,1000,4,0.516666666666667,0.033986028993007,0,0.013216788958042,-1.23748750910369e-06,7.99870807415502,31,2883,0.0298467939667793,0.205384614347319,3.330000064,-1.22971533220284,-0.00963306154577855
"2884","6_6_1500_0",6,1500,0,0.666666666666667,0.0237062976573427,-0.18000003,0.00921911563869464,-0.0019057407524381,5.19830403980959,40,2884,0.00554851922131307,0.131118875620047,2.340000006,0.0012127370140067,-1.23182774516642
"2885","6_6_1500_8",6,1500,8,0.433333333333333,0.0396503703379953,-0.18000003,0.0154195883170163,-0.000686812094297551,11.3330918133042,26,2885,0.0376267328180681,0.328531472832168,2.520000078,0.0012127370140067,1.21256162207486
"2886","6_6_2000_4",6,2000,4,0.566666666666667,0.035874125958042,0,0.0139510489090909,1.44417059640828e-06,8.39257642547635,34,2886,0.017573879504378,0.0742657464475525,0.989999995,1.23214080623085,-0.00963306154577855
"2887","6_7_1000_0",7,1000,0,0.616666666666667,0.0268531511328671,-0.270000044,0.0104428921305361,-0.00101384363951618,4.79894927767554,37,2887,0.00943106314164864,0.147482526664336,1.709999935,-1.22971533220284,-1.23182774516642
"2888","6_7_1000_8",7,1000,8,0.333333333333333,0.0572727167226107,0,0.0222727231212121,-5.46520113370481e-07,10.5336998364033,20,2888,0.0524327802429464,0.325174828321678,3.240000028,-1.22971533220284,1.21256162207486
"2889","6_7_1500_4",7,1500,4,0.383333333333333,0.0230769216386946,0,0.00897435840792539,-1.43687571968476e-06,6.93241189859735,23,2889,0.0135509755317608,0.285524489032634,2.519999994,0.0012127370140067,-0.00963306154577855
"2890","6_7_1500_8",7,1500,8,0.416666666666667,0.0211888129370629,0,0.00824009396270396,9.07101246006015e-07,11.2004617110661,25,2890,0.0373921492590822,0.14937063018648,3.150000013,0.0012127370140067,1.21256162207486
"2891","6_7_2000_4",7,2000,4,0.333333333333333,0.0316783269393939,0,0.0123193492494172,-6.38967395695522e-07,6.49150713149042,20,2891,0.0459001466005601,0.25468530048951,1.980000157,1.23214080623085,-0.00963306154577855
"2892","6_7_2000_8",7,2000,8,0.3,0.0205594338974359,0,0.00799533546386946,7.71426417772725e-07,10.2683826247089,18,2892,0.0209310782951085,0.26811189390676,2.070000004,1.23214080623085,1.21256162207486
"2893","6_8_1000_8",8,1000,8,0.566666666666667,0.0285314733706294,-0.090000015,0.0110955728951049,-0.000209360710745676,12.3973521994877,34,2893,0.0730626619638888,0.328951021482518,4.229999855,-1.22971533220284,1.21256162207486
"2894","6_8_1500_0",8,1500,0,0.483333333333333,0.0356643243566434,0,0.0138694595034965,5.32472437270171e-06,3.73336871488993,29,2894,0.00365039938832013,0.310909094967366,3.330000043,0.0012127370140067,-1.23182774516642
"2895","6_8_1500_4",8,1500,4,1.18333333333333,0.0274825142097902,0.089999847,0.0106876443286713,5.74573839751125e-06,13.3268006573357,71,2895,0.0542635183080249,0.33146855534965,4.859999958,0.0012127370140067,-0.00963306154577855
"2896","6_8_2000_4",8,2000,4,3.38333333333333,0.0222379198414918,0.090000182,0.00864807999533799,1.24167033210831e-05,30.9328806955633,203,2896,0.200692817522535,0.155244763582751,1.61999926,1.23214080623085,-0.00963306154577855
"2897","6_9_1000_4",9,1000,4,0.483333333333333,0.0281118731958042,0,0.0109323951538461,-9.27946341544583e-07,7.73265052103294,29,2897,0.0278584261361871,0.206433567100233,2.789999954,-1.22971533220284,-0.00963306154577855
"2898","6_9_1500_8",9,1500,8,0.516666666666667,0.028741267034965,-0.18000003,0.0111771592610723,-0.000494157300472156,11.9992039407049,31,2898,0.0427044043089043,0.156713285433566,1.979999989,0.0012127370140067,1.21256162207486
"2899","6_9_2000_0",9,2000,0,1.08333333333333,0.0213986023706294,0,0.00832167877622377,-3.2937853875481e-06,8.53296134143765,65,2899,0.0146861610552692,0.0618881085897436,1.260000018,1.23214080623085,-1.23182774516642
"2900","6_9_2000_4",9,2000,4,0.383333333333333,0.0371328647272727,0,0.0144405585734266,-2.36418645521708e-06,6.93404556863016,23,2900,0.00956688738008792,0.20307691213986,1.529999957,1.23214080623085,-0.00963306154577855
"2901","7_1_1000_4",1,1000,4,0.416666666666667,0.066083907027972,0,0.0256992972191142,1.97673194736459e-07,7.19970336005448,25,2901,0.0240918684796531,0.422727289067599,3.779999949,-1.22971533220284,-0.00963306154577855
"2902","7_1_1500_0",1,1500,0,0.6,0.0216084092051282,0,0.00840327027972027,1.40808574815472e-06,4.66654542866248,36,2902,0.00583079216379921,0.208321677962704,1.710000029,0.0012127370140067,-1.23182774516642
"2903","7_1_1500_4",1,1500,4,0.4,0.0211888112797203,0,0.00824009318648018,-3.81245495838234e-06,7.06619517367113,24,2903,0.014112154247086,0.231398588934732,2.789999954,0.0012127370140067,-0.00963306154577855
"2904","7_1_1500_8",1,1500,8,0.55,0.0300000013729603,0,0.0116666671212121,-8.88035408846966e-06,12.2664890732681,33,2904,0.0452376158350859,0.357902112897436,6.299999692,0.0012127370140067,1.21256162207486
"2905","7_1_2000_8",1,2000,8,0.4,0.0497202413659673,0,0.0193356494195804,3.07492929230158e-07,11.067390759185,24,2905,0.0244887018684535,0.466993016188811,4.319999912,1.23214080623085,1.21256162207486
"2906","7_10_1000_0",10,1000,0,0.416666666666667,0.0264335708181818,0,0.0102797218811189,7.35672760865391e-06,3.19971674285968,25,2906,0.00452847199419231,0.575874117573427,8.730000257,-1.22971533220284,-1.23182774516642
"2907","7_10_1500_0",10,1500,0,0.483333333333333,0.0300000502191142,0,0.0116666861655012,1.6986453261203e-06,3.72729475528403,29,2907,0.006778267284258,0.175804213682984,1.61999993,0.0012127370140067,-1.23182774516642
"2908","7_10_2000_4",10,2000,4,0.416666666666667,0.0299999873589743,0,0.0116666616666667,-1.86120088044306e-06,7.19994257440433,25,2908,0.0104567765972851,0.224475526841492,3.420000058,1.23214080623085,-0.00963306154577855
"2909","7_11_1000_0",11,1000,0,0.566666666666667,0.0312587321468531,0,0.0121561735780886,-2.05831543248491e-06,4.40024023887682,34,2909,0.00878309175837311,0.28237762011655,1.79999996,-1.22971533220284,-1.23182774516642
"2910","7_11_1500_0",11,1500,0,0.783333333333333,0.0736363585804196,0,0.0286363616783217,-7.00229794292628e-06,6.13151887360581,47,2910,0.010490830392545,0.296853139249417,1.800000127,0.0012127370140067,-1.23182774516642
"2911","7_11_1500_4",11,1500,4,0.666666666666667,0.0480420092191142,0,0.0186830036060606,-8.70033100321133e-08,9.19846892385622,40,2911,0.0247419213074189,0.360000020701632,2.249999866,0.0012127370140067,-0.00963306154577855
"2912","7_11_2000_4",11,2000,4,1.23333333333333,0.0524475704289044,0,0.0203962773682984,-6.68083533073016e-06,13.7284087335912,74,2912,0.0385603578850149,0.602307670244757,4.500000151,1.23214080623085,-0.00963306154577855
"2913","7_12_1500_0",12,1500,0,0.55,0.046363658006993,0,0.0180303114778555,6.84982489229657e-06,4.26716278432046,33,2913,0.00491052746860025,0.229090911822844,2.610000093,0.0012127370140067,-1.23182774516642
"2914","7_12_1500_4",12,1500,4,0.4,0.0211887982517482,0,0.00824008827505827,-6.13726002923753e-06,7.06691592704431,24,2914,0.0141419511036027,0.343636374321678,4.409999885,0.0012127370140067,-0.00963306154577855
"2915","7_12_2000_8",12,2000,8,0.583333333333333,0.0228671194289044,0,0.00889276865268063,1.07367994134355e-06,12.526608826264,35,2915,0.0328950504562849,1.32377623397203,14.67000006,1.23214080623085,1.21256162207486
"2916","7_2_1000_0",2,1000,0,0.516666666666667,0.0392307749090909,0,0.0152564124522144,3.11178887574259e-07,4.00281639489016,31,2916,0.00800172146834872,0.173916083648019,1.620000014,-1.22971533220284,-1.23182774516642
"2917","7_2_1000_8",2,1000,8,0.0333333333333333,0.0591608247132903,0.18000003,0.0230069875174839,4.60922343237138e-09,8.13342299144031,2,2917,0.0308824442235845,0.15944056865035,4.140000008,-1.22971533220284,1.21256162207486
"2918","7_2_2000_4",2,2000,4,0.1,0.0375524501841492,0,0.0146037305617716,-1.35140577492421e-07,4.66607940453966,6,2918,0.00561743162151881,0.173286709885781,2.069999994,1.23214080623085,-0.00963306154577855
"2919","7_3_1000_0",3,1000,0,0.1,0.0230769112377622,0.089999847,0.00897435434965034,5.12005640010416e-06,0.667070932474814,6,2919,0.000249294030992316,0.291188793489511,2.610000009,-1.22971533220284,-1.23182774516642
"2920","7_3_1000_4",3,1000,4,0.75,0.030000018995338,0,0.011666674044289,-2.49280859287992e-07,9.86610944439103,45,2920,0.0458335554478446,0.313216808344988,5.21999985,-1.22971533220284,-0.00963306154577855
