"","ppid_trialn","pNum","radius","startingpos","rt","steering_rate","SWA","DiffYawRate_seconds","rotatedX","rotatedZ","frame","X","steeringbias","peak.sr","peak.swa","radius_scaled","startingpos_scaled"
"406","15_7_2000_0",7,2000,0,0.15,0.0279020982447553,0.090000015,0.010850815967366,2.75703363984692e-06,1.06738340282001,9,406,0.00167786411123262,0.169930061165501,1.619999972,1.23214080623085,-1.23182774516642
"407","15_7_2000_4",7,2000,4,0.4,0.0753146888694638,0,0.0292890457715618,5.08638594082234e-06,7.06694691813589,24,407,0.0100517158339543,0.404055941797203,3.690000018,1.23214080623085,-0.00963306154577855
"408","15_7_2000_8",7,2000,8,0.433333333333333,0.0300000032191142,0,0.0116666678135198,-3.51363625966661e-05,11.3334657519763,26,408,0.0257367858332015,0.123776223282051,1.620000014,1.23214080623085,1.21256162207486
"409","15_8_1000_4",8,1000,4,1.06666666666667,0.0255944097575758,-0.18000003,0.0099533814988345,-0.00705962188590259,12.3932024039139,64,409,0.0664371553666483,0.784195828468532,6.120001674,-1.22971533220284,-0.00963306154577855
"410","15_8_1500_8",8,1500,8,1.28333333333333,0.0293704106386946,0.089998841,0.0114218262983683,-1.08550329471768e-05,18.1326610552045,77,410,0.103714862490826,0.176643331736597,5.670000091,0.0012127370140067,1.21256162207486
"411","15_9_1000_4",9,1000,4,0.533333333333333,0.0260139809324009,0,0.0101165481165501,2.43847764916927e-05,8.13322206351823,32,411,0.0309011703910473,0.570629364198135,4.949999973,-1.22971533220284,-0.00963306154577855
"412","15_9_1000_8",9,1000,8,0.416666666666667,0.020559436065268,0,0.00799533620279719,-2.4209629792965e-06,11.1988489777827,25,412,0.0594450804456983,0.175174822020979,2.790000038,-1.22971533220284,1.21256162207486
"413","15_9_1500_4",9,1500,4,0.6,0.0448951498111888,0,0.017459224979021,-1.40272625919202e-05,8.66512713213555,36,413,0.0218036127142557,0.17559440009324,2.160000019,0.0012127370140067,-0.00963306154577855
"414","16_1_1000_0",1,1000,0,0.466666666666667,0.0392307663519813,0,0.0152564090769231,3.42466924874163e-07,3.60053343118632,28,414,0.00589759325804033,0.213986011855478,3.509999989,-1.22971533220284,-1.23182774516642
"415","16_1_1000_4",1,1000,4,0.466666666666667,0.0430069973379953,0,0.0167249434195804,-9.39362378665765e-06,7.59968539964992,28,415,0.0268822051236171,0.394405580524476,4.139999924,-1.22971533220284,-0.00963306154577855
"416","16_1_1000_8",1,1000,8,0.5,0.0392307815897436,0,0.015256414962704,9.31389680985939e-06,11.8657334994687,30,416,0.0669461850565257,0.368391631128205,3.510000072,-1.22971533220284,1.21256162207486
"417","16_1_2000_0",1,2000,0,0.683333333333333,0.0211888146993007,0,0.00824009455011655,-1.03276525454943e-05,5.33442741128728,41,417,0.00571909156041176,0.155244745909091,1.170000024,1.23214080623085,-1.23182774516642
"418","16_1_2000_4",1,2000,4,0.433333333333333,0.0415384583356643,0.090000015,0.0161538449184149,9.7479825982294e-06,7.33394514645889,26,418,0.0106793240102924,0.305874119783217,2.609999925,1.23214080623085,-0.00963306154577855
"419","16_10_1000_4",10,1000,4,0.65,0.0274824653170163,-0.269999877,0.0106876253892774,-0.000847481193467003,9.06598482626774,39,419,0.037692241877122,1.26965038388112,12.51000021,-1.22971533220284,-0.00963306154577855
"420","16_10_2000_0",10,2000,0,0.433333333333333,0.0249650342634032,0.090000015,0.00970862434731934,8.94799401396362e-06,3.32726009269282,26,420,0.00539779320781951,0.349930043811193,1.620000056,1.23214080623085,-1.23182774516642
"421","16_10_2000_4",10,2000,4,0.683333333333333,0.0211887815174825,0,0.00824008167132867,-5.90448937382027e-08,9.33387378702064,41,421,0.0173334316711867,0.467832147993007,4.860000126,1.23214080623085,-0.00963306154577855
"422","16_10_2000_8",10,2000,8,0.383333333333333,0.0327272891282051,0.090000099,0.012727278988345,1.26654963888417e-05,10.9334339685015,23,422,0.0240100840522434,0.447902094375291,5.580000076,1.23214080623085,1.21256162207486
"423","16_11_1000_4",11,1000,4,0.383333333333333,0.0409090789114219,0,0.0159090861841492,-1.10679577169925e-08,6.93284409696994,23,423,0.0223033469572325,0.25531470448718,1.61999993,-1.22971533220284,-0.00963306154577855
"424","16_11_1500_0",11,1500,0,0.666666666666667,0.0211888138181818,0.090000015,0.00824009421445221,-3.30789284824773e-06,5.19934719049867,40,424,0.0073255757382793,0.27755245334965,3.239999944,0.0012127370140067,-1.23182774516642
"425","16_11_2000_4",11,2000,4,0.95,0.0874825462237762,0.090000182,0.0340209902377622,7.35908500060223e-06,11.460661269756,57,425,0.0277863641183363,0.464895068668998,3.060000166,1.23214080623085,-0.00963306154577855
"426","16_11_2000_8",11,2000,8,0.733333333333333,0.0205594680792541,0.090000182,0.00799534873892774,2.97042229679967e-06,13.7344021593105,44,426,0.0377586741356576,0.061888105974359,1.350000054,1.23214080623085,1.21256162207486
"427","16_12_1000_8",12,1000,8,0.0666666666666667,0.0250699341876458,0.18000003,0.00974941862820516,1.04409734975799e-06,8.39956730302308,4,427,0.0329684036937293,0.763846180275058,10.71000025,-1.22971533220284,1.21256162207486
"428","16_12_1500_8",12,1500,8,0.433333333333333,0.0553846479696969,0.090000182,0.0215384742027972,3.07648612535294e-06,11.3329483642506,26,428,0.0383148801245678,0.586363583543123,6.570000574,0.0012127370140067,1.21256162207486
"429","16_12_2000_4",12,2000,4,0.616666666666667,0.030419535055944,0,0.0118298192937063,1.78090866287395e-06,8.79941961996584,37,429,0.0156385134117031,0.191748234867133,4.049999826,1.23214080623085,-0.00963306154577855
"430","16_2_1000_0",2,1000,0,0.666666666666667,0.0203496608741259,0.090000015,0.00791375685314685,-4.30602980838746e-06,5.2004032098671,40,430,0.0123778849316907,0.188811186074592,2.61000026,-1.22971533220284,-1.23182774516642
"431","16_2_1000_4",2,1000,4,0.45,0.0203496538251748,0.090000015,0.00791375416783217,7.75144094415647e-06,7.46574479032594,27,431,0.0259440915705215,0.176223785034965,1.979999989,-1.22971533220284,-0.00963306154577855
"432","16_2_1000_8",2,1000,8,0.533333333333333,0.0297902288344988,0,0.0115850889487179,1.0704487874956e-06,12.1326422728963,32,432,0.070066407323771,0.219440563939394,4.140000343,-1.22971533220284,1.21256162207486
"433","16_2_1500_4",2,1500,4,0.433333333333333,0.0211888097062937,0,0.00824009264801864,2.89463009083279e-05,7.33338235447013,26,433,0.0153292439429256,0.168461532426573,1.98000001,0.0012127370140067,-0.00963306154577855
"434","16_2_1500_8",2,1500,8,1.16666666666667,0.0268530637156177,-0.449999571,0.0104428580885781,0.00368447413192818,17.1988996412054,70,434,0.0964514188399393,0.289300594638695,4.589999914,0.0012127370140067,1.21256162207486
"435","16_2_2000_8",2,2000,8,0.666666666666667,0.0375524566456876,0.090000099,0.0146037331491841,4.38778437972243e-06,13.1971657048865,40,435,0.0353283733939477,0.218811186773893,1.980000073,1.23214080623085,1.21256162207486
"436","16_3_1000_8",3,1000,8,0.466666666666667,0.0392307815897436,0,0.015256414962704,1.48278449397798e-05,11.599075337413,28,436,0.0639013277808261,0.478951025356643,7.290000021,-1.22971533220284,1.21256162207486
"437","16_3_1500_0",3,1500,0,0.45,0.0511888258065268,-1.259999871,0.0199067656107226,-0.00432373276702974,3.4663562092584,27,437,0.00122621384168562,0.717482559692308,7.470000051,0.0012127370140067,-1.23182774516642
"438","16_3_2000_0",3,2000,0,0.233333333333333,0.023706289041958,0.090000015,0.00921911241491842,2.59372979674599e-05,1.7323058240747,14,438,0.000540139102813646,0.234125876827506,1.79999996,1.23214080623085,-1.23182774516642
"439","16_3_2000_4",3,2000,4,0.95,0.0287412776107226,0,0.0111771633659674,-1.13628619687889e-05,11.4667628085059,57,439,0.026370194418647,0.440349653426573,5.400000047,1.23214080623085,-0.00963306154577855
"440","16_3_2000_8",3,2000,8,0.316666666666667,0.0299999232261072,0,0.0116666367948718,-3.57249965277084e-07,10.3990576260558,19,440,0.021862306627833,0.307132872065268,3.059999496,1.23214080623085,1.21256162207486
"441","16_4_1000_0",4,1000,0,1.08333333333333,0.0415384722331002,0.090000182,0.0161538502587412,-8.57062210418702e-06,8.53435690826275,65,441,0.034085064764206,0.49111888451282,7.739999928,-1.22971533220284,-1.23182774516642
"442","16_4_1000_4",4,1000,4,0.65,0.0247552488624708,0,0.00962704125874125,-6.76609642730197e-07,9.06704321724344,39,442,0.0385598119328584,0.507692360354312,9.450000208,-1.22971533220284,-0.00963306154577855
"443","16_4_1500_0",4,1500,0,0.683333333333333,0.0404895463939393,0,0.0157459347109557,2.27712891620602e-06,5.33291727868438,41,443,0.00773871629824118,0.490699347857809,6.209999844,0.0012127370140067,-1.23182774516642
"444","16_4_1500_4",4,1500,4,1,0.0297902053379953,0,0.0115850797762238,3.79110278063699e-05,11.8667468895125,60,444,0.0422412242282923,0.404895072794872,7.559999814,0.0012127370140067,-0.00963306154577855
"445","16_4_2000_0",4,2000,0,1.05,0.0520279907785548,-0.540000089,0.0202331074592075,-0.00213127934007429,8.26601771366822,63,445,0.0119589113433991,0.413286713489511,7.379999869,1.23214080623085,-1.23182774516642
"446","16_4_2000_4",4,2000,4,1.05,0.0300000279463869,0,0.0116666775291375,4.49304137695172e-06,12.2666657013384,63,446,0.0302110724159318,0.655174810659674,10.07999998,1.23214080623085,-0.00963306154577855
"447","16_4_2000_8",4,2000,8,0.633333333333333,0.0547552366456876,0,0.0212937032377622,2.18703737004944e-05,12.9277242957597,38,447,0.034582903482702,0.763426567986014,9.269999759,1.23214080623085,1.21256162207486
"448","16_5_1000_0",5,1000,0,1.3,0.0287412443426573,0,0.0111771505664336,-1.2525325214563e-05,10.2670953316163,78,448,0.0497401025958113,0.382027995972033,3.77999997,-1.22971533220284,-1.23182774516642
"449","16_5_1000_8",5,1000,8,0.616666666666667,0.040279741072261,0.090000015,0.0156643436223776,8.17392548657647e-06,12.801152465827,37,449,0.0782206174820287,0.979300697706294,15.12000047,-1.22971533220284,1.21256162207486
"450","16_5_1500_0",5,1500,0,1.4,0.0281118658601398,-0.179999862,0.0109323921351981,-0.0089374030213436,11.0643344524886,84,450,0.0275615919259431,0.39860137488345,7.290000357,0.0012127370140067,-1.23182774516642
"451","16_5_2000_4",5,2000,4,1.08333333333333,0.029790192020979,0,0.0115850746013986,-8.19444184624318e-06,12.5324210504841,65,451,0.0316334873174193,0.604405598951049,12.15000015,1.23214080623085,-0.00963306154577855
"452","16_5_2000_8",5,2000,8,0.816666666666667,0.0211888447692308,0,0.00824010621678321,-7.96924223267492e-06,14.3988305840377,49,452,0.0416466017082338,0.372167829902098,6.389999874,1.23214080623085,1.21256162207486
"453","16_6_1500_4",6,1500,4,0.55,0.0203496853566434,0.090000182,0.00791376644055944,1.5879820588649e-05,8.26768223742885,33,453,0.0198126238676699,0.122517469769231,2.070000172,0.0012127370140067,-0.00963306154577855
"454","16_6_1500_8",6,1500,8,0.65,0.028741316965035,0,0.0111771788508158,1.03235952828018e-05,13.0673318671829,39,454,0.0517303226209824,0.0937761512517482,1.979999989,0.0012127370140067,1.21256162207486
"455","16_6_2000_0",6,2000,0,0.583333333333333,0.0495104862074592,-0.089999973,0.0192540778508158,-0.000793185798581897,4.53062850573011,35,455,0.00671118706067614,0.180209787668998,1.350000012,1.23214080623085,-1.23182774516642
"456","16_6_2000_4",6,2000,4,1.43333333333333,0.027902085034965,0.18000003,0.0108508106853147,3.40595347423367e-05,15.3342138298398,86,456,0.0470618214478016,0.0958741201212121,3.41999989,1.23214080623085,-0.00963306154577855
"457","16_6_2000_8",6,2000,8,0.466666666666667,0.0316783322261072,0,0.0123193514312354,-2.17666432233976e-06,11.5994503733514,28,457,0.0270892254955026,0.351818222065268,3.330000043,1.23214080623085,1.21256162207486
"458","16_7_1500_0",7,1500,0,0.4,0.0222377659230769,0.090000015,0.00864802002797202,8.59253621798839e-06,3.06883664457628,24,458,0.00358515359045149,0.103216793636364,0.989999995,0.0012127370140067,-1.23182774516642
"459","16_7_2000_4",7,2000,4,0.4,0.0287412585174825,0,0.0111771560885781,1.9728799231955e-05,7.06534153786585,24,459,0.0106684906314918,0.275874129629371,2.16000004,1.23214080623085,-0.00963306154577855
"460","16_7_2000_8",7,2000,8,0.316666666666667,0.0411188785547785,0,0.015990674997669,5.06083365575671e-07,10.3945392885121,19,460,0.0231804474897903,0.379720252757576,2.789999954,1.23214080623085,1.21256162207486
"461","16_8_1000_4",8,1000,4,1.46666666666667,0.0274826294428904,0.090000182,0.0106876892703963,0.000117218720216083,15.5992931252661,88,461,0.11703390587096,0.160489490317016,3.959999979,-1.22971533220284,-0.00963306154577855
"462","16_8_1500_0",8,1500,0,1.25,0.0211888478927739,0,0.00824010742890442,-1.3581172771393e-05,9.86523508547752,75,462,0.0286515901412221,0.173286715125874,3.41999989,0.0012127370140067,-1.23182774516642
"463","16_8_1500_4",8,1500,4,0.633333333333333,0.026433605993007,0,0.0102797356573427,-3.02805442908838e-06,8.93580715556048,38,463,0.0234534672228022,0.11622382888345,2.160000354,0.0012127370140067,-0.00963306154577855
"464","16_8_2000_0",8,2000,0,1.75,0.0211887982517482,-0.44999999,0.00824008827505827,-0.0199547119348931,13.8660728830337,105,464,0.018850220874271,0.139930066296037,2.789999954,1.23214080623085,-1.23182774516642
"465","16_8_2000_4",8,2000,4,0.833333333333333,0.0268531513286713,0,0.0104428921305361,1.14394701113962e-05,10.532349384309,50,465,0.0224401365522862,0.0887412658368299,1.889999975,1.23214080623085,-0.00963306154577855
"466","16_8_2000_8",8,2000,8,1.03333333333333,0.0279020138694639,0.180000365,0.0108507832121212,5.2255159791903e-05,16.1339241767878,62,466,0.0521761381931381,0.0874823664941725,2.160001695,1.23214080623085,1.21256162207486
"467","16_9_1500_4",9,1500,4,0.8,0.0211888128554778,0.090000015,0.00824009376456876,0.000199149659036557,10.266651375664,48,467,0.0313534040953635,0.122517484314685,2.250000034,0.0012127370140067,-0.00963306154577855
"468","16_9_1500_8",9,1500,8,0.783333333333333,0.0375524165874126,0,0.0146037175314685,7.64347553583455e-06,14.1347566855754,47,468,0.0611124416847316,0.160699280030303,1.979999989,0.0012127370140067,1.21256162207486
"469","16_9_2000_0",9,2000,0,1.2,0.0310489562051282,0.090000015,0.0120745940675991,-1.79438776680696e-05,9.46610329801654,72,469,0.0180247150286914,0.152937055130536,1.080000009,1.23214080623085,-1.23182774516642
"470","17_1_1000_0",1,1000,0,0.583333333333333,0.0358741454382284,0,0.0139510565268065,8.47424904559801e-06,4.53280165638449,35,470,0.00928303412488402,0.472027942216783,3.150000349,-1.22971533220284,-1.23182774516642
"471","17_1_1000_4",1,1000,4,0.4,0.0444755162051282,0,0.017296034018648,-2.86481339317746e-07,7.06576712099933,24,471,0.0231864374115477,0.218391618104895,4.049999826,-1.22971533220284,-0.00963306154577855
"472","17_1_1500_0",1,1500,0,0.4,0.0310489393939393,-0.179999946,0.0120745875757576,-0.000623649087483691,3.0666164192619,24,472,0.00183059976635522,0.675314684107226,5.670000175,0.0012127370140067,-1.23182774516642
"473","17_1_2000_4",1,2000,4,0.75,0.0281119018974359,0,0.0109324063193473,1.30166739809034e-05,9.86546759833384,45,473,0.0197540927826535,0.129020970244755,0.89999998,1.23214080623085,-0.00963306154577855
"474","17_10_1000_0",10,1000,0,1.8,0.0211887227645688,-0.179999694,0.00824005885081585,-0.0142891877199739,14.2644980448053,108,474,0.0832691097059801,1.19496502210256,7.919999957,-1.22971533220284,-1.23182774516642
"475","17_10_2000_0",10,2000,0,0.0166666666666667,0.0352446389440504,0.180000365,0.0137062485034943,0,0,1,475,0,0.437412470286713,9.000000134,1.23214080623085,-1.23182774516642
"476","17_10_2000_4",10,2000,4,0.283333333333333,0.0218181893496503,0.090000099,0.00848485135431235,-1.82123456450578e-05,6.13277251840408,17,476,0.00806005391519346,0.52153847283683,5.580000076,1.23214080623085,-0.00963306154577855
"477","17_10_2000_8",10,2000,8,0.55,0.0222377314825175,0.089999847,0.00864800669463869,2.06316298903553e-06,12.2670671480012,33,477,0.0301701783995353,0.31594407365035,6.029999815,1.23214080623085,1.21256162207486
"478","17_11_1000_8",11,1000,8,0.466666666666667,0.0415384652051282,0,0.0161538475104895,4.47302960661367e-06,11.5992596427491,28,478,0.0638916187782048,0.273776165780886,4.319999702,-1.22971533220284,1.21256162207486
"479","17_11_1500_0",11,1500,0,0.616666666666667,0.035244800065268,0,0.0137063111678321,-2.85965864753601e-05,4.79269164722084,37,479,0.00910209113906968,0.264964993652681,1.529999748,0.0012127370140067,-1.23182774516642
"480","17_11_1500_8",11,1500,8,0.766666666666667,0.0316783269393939,0,0.0123193492494172,6.18978769639789e-06,13.9993389401541,46,480,0.0598477748849515,0.27440558693007,4.139999966,0.0012127370140067,1.21256162207486
"481","17_11_2000_0",11,2000,0,0.433333333333333,0.0323077116666666,0,0.0125641100745921,-3.50034998422566e-06,3.33195858856099,26,481,0.00201384018429579,0.252377609433566,1.530000083,1.23214080623085,-1.23182774516642
"482","17_12_1000_0",12,1000,0,0.516666666666667,0.0572727371118881,0,0.022272731062937,-5.01884308302669e-05,3.9992641205533,31,482,0.00710546009974233,0.340279742123543,3.599999752,-1.22971533220284,-1.23182774516642
"483","17_12_1000_8",12,1000,8,0.45,0.0558042332027972,0.090000015,0.0217016460955711,5.81571365476652e-05,11.4661853273644,27,483,0.0624482145874884,0.523216855792541,7.290000021,-1.22971533220284,1.21256162207486
"484","17_12_1500_8",12,1500,8,0.15,0.0203496538251748,0.090000015,0.00791375416783217,8.00728218533497e-06,9.06697413274457,9,484,0.0240059886045443,0.518181783564103,7.109999992,0.0012127370140067,1.21256162207486
"485","17_2_1000_8",2,1000,8,0.55,0.0232867153216783,0,0.00905594474825174,6.03756797223909e-07,12.2661614484225,33,485,0.0716549351876542,0.242307709177156,3.329999865,-1.22971533220284,1.21256162207486
"486","17_2_1500_0",2,1500,0,0.483333333333333,0.0255944098391608,0,0.00995338155710956,9.78636089221663e-07,3.73223041487016,29,486,0.00371397800507207,0.11643357638462,1.529999916,0.0012127370140067,-1.23182774516642
"487","17_2_1500_4",2,1500,4,0.633333333333333,0.0375524907715618,0,0.0146037464242424,2.30576487884049e-05,8.93351255045657,38,487,0.0232804088854661,0.18167831239627,1.980000157,0.0012127370140067,-0.00963306154577855
"488","17_2_2000_0",2,2000,0,0.0333333333333333,0.0547553369860213,0.090000182,0.021293742188814,1.05638683142312e-05,0.125062363296744,2,488,0.00810006261657823,0.115699387512821,2.250000536,1.23214080623085,-1.23182774516642
"489","17_2_2000_8",2,2000,8,0.783333333333333,0.021188820965035,0,0.00824009692773892,5.09109345669945e-06,14.132675444742,47,489,0.0400929387652314,0.0956643341142191,1.439999901,1.23214080623085,1.21256162207486
"490","17_3_1000_0",3,1000,0,0.5,0.0203496451118881,0.089999973,0.00791375074358974,1.55260159689918e-05,3.86601913912507,30,490,0.00668498747465787,0.190069942470862,2.789999996,-1.22971533220284,-1.23182774516642
"491","17_3_1000_4",3,1000,4,0.816666666666667,0.026643351076923,-0.900000022,0.010361303013986,-0.0140618733945661,10.3988108841247,49,491,0.0370065788386557,0.49006994930303,9.090000149,-1.22971533220284,-0.00963306154577855
"492","17_3_1000_8",3,1000,8,0.216666666666667,0.0237063416456876,-0.090000182,0.00921913292074592,-8.2666334350048e-05,9.59966023048989,13,492,0.0432480284223202,0.640279714291375,6.210000515,-1.22971533220284,1.21256162207486
"493","17_3_1500_4",3,1500,4,0.0166666666666667,0.0314686232237775,0,0.0122377980139865,0,4,1,493,0.00422078444527739,0.400279800025641,5.130000338,0.0012127370140067,-0.00963306154577855
"494","17_3_1500_8",3,1500,8,0.666666666666667,0.0211888323216783,0,0.00824010136829836,1.62967656520685e-05,13.1993733615182,40,494,0.0528402584426355,0.403007047755245,7.919999957,0.0012127370140067,1.21256162207486
"495","17_3_2000_0",3,2000,0,1.7,0.0268531184335664,0,0.0104428794032634,6.52523085165058e-06,13.4664320565392,102,495,0.0364063374377728,0.255944050137529,3.509999905,1.23214080623085,-1.23182774516642
"496","17_4_1000_8",4,1000,8,0.516666666666667,0.022237733030303,0,0.00864800730536129,2.88167018898111e-05,11.9994564507553,31,496,0.0685239020895045,0.971748185102564,15.02999995,-1.22971533220284,1.21256162207486
"497","17_4_1500_0",4,1500,0,1.11666666666667,0.0310489310815851,0,0.0120745844289044,-0.00105344191608508,8.79986124813746,67,497,0.0214683259467793,0.437412578934732,5.580000076,0.0012127370140067,-1.23182774516642
"498","17_4_1500_8",4,1500,8,0.566666666666667,0.0279021247505827,0,0.0108508263333333,-5.603515683128e-06,12.3982048470464,34,498,0.0462894071720451,0.648671313125874,10.52999955,0.0012127370140067,1.21256162207486
"499","17_4_2000_4",4,2000,4,0.633333333333333,0.0268531475314685,0,0.0104428906923077,5.43750471893034e-06,8.93550802449255,38,499,0.0156633198332761,0.536013979694639,6.750000352,1.23214080623085,-0.00963306154577855
"500","17_4_2000_8",4,2000,8,0.566666666666667,0.0329370319883449,0,0.0128088458181818,4.82035662435765e-05,12.3989079373763,34,500,0.0310623128746702,0.703216753948718,8.549999893,1.23214080623085,1.21256162207486
"501","17_5_1000_4",5,1000,4,0.966666666666667,0.0211888146993007,0,0.00824009455011655,3.43355176488092e-06,11.6007097181046,58,501,0.0639142030881021,0.277132866771562,4.680000097,-1.22971533220284,-0.00963306154577855
"502","17_5_1000_8",5,1000,8,0.483333333333333,0.0243356598554778,0,0.00946386774358973,-8.41353508485021e-06,11.7353174047527,29,502,0.0654680836385514,0.820279689435898,12.23999987,-1.22971533220284,1.21256162207486
"503","17_5_1500_0",5,1500,0,0.816666666666667,0.0207692212517482,0,0.00807691938461538,-2.36245487457154e-05,6.39989318132263,49,503,0.0114140358528797,0.415594367419581,5.939999884,0.0012127370140067,-1.23182774516642
"504","17_5_1500_4",5,1500,4,0.516666666666667,0.0260140121678321,0,0.0101165602960373,9.77052367345799e-08,8.00003532134114,31,504,0.0184018394145843,0.852587591344988,9.990000129,0.0012127370140067,-0.00963306154577855
"505","17_5_1500_8",5,1500,8,0.55,0.0356643204219114,0.089999847,0.0138694578648018,1.1092203036106e-05,12.2675533281756,33,505,0.0452834734756435,0.801188830855478,11.06999997,0.0012127370140067,1.21256162207486
"506","17_5_2000_4",5,2000,4,1.61666666666667,0.0255944161258741,0.089999847,0.00995338392307692,3.13335863613151e-05,16.7980016454925,97,506,0.0567752346606848,0.340699298871795,4.409999885,1.23214080623085,-0.00963306154577855
"507","17_6_1000_0",6,1000,0,0.5,0.0339860688181818,0,0.0132168045524476,-1.00509289826523e-05,3.8596814510757,30,507,0.00916481622175796,0.134685310909091,3.239999861,-1.22971533220284,-1.23182774516642
"508","17_6_1000_8",6,1000,8,0.5,0.028741267034965,0.090000015,0.0111771593543124,-2.32258942964858e-05,11.8661817101636,30,508,0.0669165256540359,0.277762225575758,5.939999968,-1.22971533220284,1.21256162207486
"509","17_6_1500_4",6,1500,4,1.28333333333333,0.0255943886550116,0,0.00995337337529137,-3.31426587918404e-06,14.1260678873761,77,509,0.0613896082851812,0.123776237,3.779999614,0.0012127370140067,-0.00963306154577855
"510","17_6_1500_8",6,1500,8,0.716666666666667,0.0274824966923077,0.089999847,0.0106876375104895,-8.75817504619736e-06,13.6010149555763,43,510,0.0562950249935733,0.104265702475524,2.250000201,0.0012127370140067,1.21256162207486
"511","17_6_2000_0",6,2000,0,0.35,0.0255943496107226,0,0.00995335816550116,-3.52659753823092e-06,2.66641469546614,21,511,0.00142620235613289,0.0826573335244755,0.989999995,1.23214080623085,-1.23182774516642
"512","17_6_2000_4",6,2000,4,0.55,0.035664338960373,0,0.0138694652004662,-1.19231668084252e-05,8.26532232319543,33,512,0.0141868257894363,0.194685333384615,1.979999989,1.23214080623085,-0.00963306154577855
"513","17_7_1000_8",7,1000,8,0.4,0.0509790103636363,0,0.0198251707109557,-2.71028672880202e-05,11.0660872014642,24,513,0.0579773970526481,0.567062931806527,5.03999982,-1.22971533220284,1.21256162207486
"514","17_7_1500_0",7,1500,0,0.483333333333333,0.02496503902331,0,0.00970862629603729,1.7473843177962e-06,3.7327531977112,29,514,0.00363976624441568,0.197832177347319,2.790000038,0.0012127370140067,-1.23182774516642
"515","17_7_2000_4",7,2000,4,0.35,0.021608422048951,0,0.00840327527972027,1.28287946876138e-05,6.66498514635525,21,515,0.00982939719004904,0.298951032759907,2.249999866,1.23214080623085,-0.00963306154577855
"516","17_8_1000_0",8,1000,0,0.45,0.0304195044149184,0,0.0118298072890443,-1.59986567863091e-05,3.4661072177076,27,516,0.0053012029660023,0.187552501011655,5.669999421,-1.22971533220284,-1.23182774516642
"517","17_8_1000_4",8,1000,4,1.45,0.0279020856083916,0.090000182,0.0108508110932401,-7.59250168131942e-05,15.4668766691176,87,517,0.114837369334918,0.131538455386946,4.859999791,-1.22971533220284,-0.00963306154577855
"518","17_8_1000_8",8,1000,8,0.566666666666667,0.0281118926946387,0,0.0109324027296037,1.19325762954203e-05,12.3999422373724,34,518,0.0732769427036402,0.199510489286713,3.779999949,-1.22971533220284,1.21256162207486
"519","17_8_1500_8",8,1500,8,0.0833333333333333,0.0251749136550117,0.090000182,0.00979024425174827,5.57618071063415e-06,8.53334446546645,5,519,0.021110073754038,0.20517476267366,2.339999378,0.0012127370140067,1.21256162207486
"520","17_9_2000_0",9,2000,0,0.8,0.0237062976573427,0,0.0092191156969697,2.97119484410358e-06,6.39605893044672,48,520,0.0105682060870318,0.0958741146153846,1.440000068,1.23214080623085,-1.23182774516642
"521","17_9_2000_4",9,2000,4,0.433333333333333,0.0467831505454545,0.089999847,0.0181934474941725,9.11267899011275e-07,7.33432705490073,26,521,0.0105817303634701,0.170349657205128,1.259999871,1.23214080623085,-0.00963306154577855
"522","18_1_1000_0",1,1000,0,0.566666666666667,0.0232867214568764,0,0.00905594723543122,6.01301402147758e-06,4.39984471481093,34,522,0.00875022512691092,0.298321663902098,2.069999836,-1.22971533220284,-1.23182774516642
"523","18_1_1000_8",1,1000,8,0.433333333333333,0.0572727284125874,0,0.0222727277365967,1.08898886027609e-05,11.3325449969225,26,523,0.0609209766894062,0.345734263655012,6.570000323,-1.22971533220284,1.21256162207486
"524","18_1_2000_0",1,2000,0,0.533333333333333,0.0350349656153846,0.089999994,0.0136247088041958,-9.76850501566151e-06,4.13364843743577,32,524,0.00433524797904468,0.0962937047202797,0.900000001,1.23214080623085,-1.23182774516642
"525","18_1_2000_4",1,2000,4,0.333333333333333,0.0316783468764568,0,0.012319357060606,-6.19810389984599e-07,6.53272224765019,20,525,0.00902311396357581,0.333776228526807,2.880000137,1.23214080623085,-0.00963306154577855
"526","18_1_2000_8",1,2000,8,0.733333333333333,0.0211888146993007,0,0.00824009455011655,-1.41085182687739e-05,13.7323201083317,44,526,0.0379182509720117,0.0795104755337995,1.080000177,1.23214080623085,1.21256162207486
"527","18_10_1500_0",10,1500,0,0.783333333333333,0.0404895138228438,-4.229999981,0.01574592202331,-0.0212988862749437,6.13364465493257,47,527,0.0109093080565739,0.53601397818648,10.71000025,0.0012127370140067,-1.23182774516642
"528","18_10_1500_8",10,1500,8,0.05,0.0312587419766905,0.179999694,0.0121561774801867,3.48099335182456e-06,8.26562548714046,3,528,0.0197197188026879,0.319720280561772,6.480000056,0.0012127370140067,1.21256162207486
"529","18_10_2000_0",10,2000,0,0.183333333333333,0.0350349595174825,0.089999847,0.0136247064055944,6.27678178055646e-06,1.33408697634674,11,529,0.00181643001293343,0.251328677587413,4.590000249,1.23214080623085,-1.23182774516642
"530","18_10_2000_4",10,2000,4,0.8,0.0304196146643357,-3.240000154,0.0118298502004662,-0.00753894122312837,10.2659832232717,48,530,0.0139148359614736,0.583426571869464,16.64999959,1.23214080623085,-0.00963306154577855
